Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Flag,Compensation_Ratio,Hike_Band,OverTime_Flag,Overtime_LowHike_Risk,Tenure_Per_Level,Total_Comp_Score,Exp_Pay_Ratio,BusinessTravel_Enc,Department_Enc,EducationField_Enc,Gender_Enc,JobRole_Enc,MaritalStatus_Enc,OverTime_Enc,Hike_Band_Enc
46,No,Travel_Frequently,638,Research & Development,1,3,Medical,124,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Yes,13,3,3,1,21,5,2,10,9,9,5,0,1.087167741118542,Medium,1,0,2.5,8703.8,485.1363636363636,1,1,3,1,0,1,1,2
32,No,Travel_Rarely,1093,Sales,6,4,Medical,125,2,Male,87,3,2,Sales Executive,3,Single,5010,24301,1,No,16,3,1,0,12,0,3,11,8,5,7,0,0.910532105195806,High,0,0,3.6666666666666665,4606.0,385.38461538461536,2,2,3,1,7,2,0,0
54,No,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,126,1,Female,60,3,3,Research Director,3,Married,13549,24001,9,No,12,3,1,1,16,5,1,4,3,0,3,0,1.3801214020814323,Medium,0,0,1.0,10329.4,797.0,2,1,5,0,5,1,0,2
24,No,Travel_Rarely,1353,Sales,3,2,Other,128,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,No,21,4,1,1,4,2,2,3,2,0,2,0,0.9085329329089489,High,0,0,1.0,6099.4,999.8,2,2,4,0,7,1,0,0
28,No,Non-Travel,120,Sales,4,3,Medical,129,2,Male,43,3,2,Sales Executive,3,Married,4221,8863,1,No,15,3,2,0,5,3,4,5,4,0,4,0,0.7671369293476041,High,0,0,1.6666666666666667,4032.6,703.5,0,2,3,1,7,1,0,0
58,No,Travel_Rarely,682,Sales,10,4,Medical,131,4,Male,37,3,4,Sales Executive,3,Single,13872,24409,0,No,13,3,3,0,38,1,2,37,10,1,8,0,0.8947493642756698,Medium,0,0,7.4,9623.199999999999,355.6923076923077,2,2,3,1,7,2,0,2
44,No,Non-Travel,489,Research & Development,23,3,Medical,132,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,No,12,3,3,1,17,3,4,3,2,1,2,0,0.37111907361473767,Medium,0,0,1.0,3425.2,113.44444444444444,0,1,3,1,2,1,0,2
37,Yes,Travel_Rarely,807,Human Resources,6,4,Human Resources,133,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Yes,22,4,4,0,7,3,3,3,2,0,2,1,0.7438331587694401,High,1,0,1.5,3443.8,259.125,2,0,0,1,1,0,1,0
32,No,Travel_Rarely,827,Research & Development,1,1,Life Sciences,134,4,Male,71,3,1,Research Scientist,1,Single,2956,15178,1,No,13,3,4,0,1,2,3,1,0,0,0,0,1.060670920078372,Medium,0,0,0.5,3073.6,1478.0,2,1,1,1,6,2,0,2
20,Yes,Travel_Frequently,871,Research & Development,6,3,Life Sciences,137,4,Female,66,2,1,Laboratory Technician,4,Single,2926,19783,1,Yes,18,3,2,0,1,5,3,1,0,1,0,1,1.0499063302264264,High,1,0,0.5,3555.6,1463.0,1,1,1,0,2,2,1,0
34,No,Travel_Rarely,665,Research & Development,6,4,Other,138,1,Female,41,3,2,Research Scientist,3,Single,4809,12482,1,No,14,3,3,0,16,3,3,16,13,2,10,0,0.8740017752268724,Medium,0,0,5.333333333333333,4285.4,282.88235294117646,2,1,4,0,6,2,0,2
37,No,Non-Travel,1040,Research & Development,2,2,Life Sciences,139,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163,15850,5,No,14,3,4,1,17,2,4,1,0,0,0,0,0.9383387742766359,Medium,0,0,0.3333333333333333,5497.799999999999,286.8333333333333,0,1,1,1,0,0,0,2
59,No,Non-Travel,1420,Human Resources,2,4,Human Resources,140,3,Female,32,2,5,Manager,4,Married,18844,21922,9,No,21,4,4,1,30,3,3,3,2,2,2,0,0.9818763422833997,High,0,0,0.5,14406.4,607.8709677419355,0,0,0,0,3,1,0,0
50,No,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,141,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,Yes,19,3,1,0,28,1,2,8,3,0,7,0,0.9468614355749279,High,1,0,1.3333333333333333,12803.199999999999,626.6206896551724,1,1,1,0,5,1,1,0
25,Yes,Travel_Rarely,240,Sales,5,3,Marketing,142,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Yes,11,3,4,0,6,1,3,6,4,0,3,1,1.0439314196097225,Low,1,1,2.0,4546.4,820.5714285714286,2,2,2,1,7,2,1,1
25,No,Travel_Rarely,1280,Research & Development,7,1,Medical,143,4,Male,64,2,1,Research Scientist,4,Married,2889,26897,1,No,11,3,3,2,2,2,3,2,2,2,1,0,1.03663000274236,Low,0,0,1.0,4833.4,963.0,2,1,3,1,6,1,0,1
22,No,Travel_Rarely,534,Research & Development,15,3,Medical,144,2,Female,59,3,1,Laboratory Technician,4,Single,2871,23785,1,No,15,3,3,0,1,5,3,0,0,0,0,0,1.0301712488311927,High,0,0,0.0,3222.6,1435.5,2,1,3,0,2,2,0,0
51,No,Travel_Frequently,1456,Research & Development,1,4,Medical,145,1,Female,30,2,3,Healthcare Representative,1,Single,7484,25796,3,No,20,4,3,0,23,1,2,13,12,12,8,0,0.7623314320745028,High,0,0,3.25,6490.4,311.8333333333333,1,1,3,0,0,2,0,0
34,Yes,Travel_Frequently,658,Research & Development,7,3,Life Sciences,147,1,Male,66,1,2,Laboratory Technician,3,Single,6074,22887,1,Yes,24,4,4,0,9,3,3,9,7,0,6,1,1.1039065882154342,High,1,0,3.0,6044.4,607.4,1,1,1,1,2,2,1,0
54,No,Non-Travel,142,Human Resources,26,3,Human Resources,148,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Yes,12,3,3,0,23,3,3,5,3,4,4,0,1.1176627007042104,Medium,1,0,1.0,11596.8,722.0,0,0,0,0,3,2,1,2
24,No,Travel_Rarely,1127,Research & Development,18,1,Life Sciences,150,2,Male,52,3,1,Laboratory Technician,3,Married,2774,13257,0,No,12,3,3,1,6,2,3,5,3,1,2,0,0.9953657416432354,Medium,0,0,2.5,3864.3999999999996,396.2857142857143,2,1,1,1,2,1,0,2
34,No,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,151,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,No,15,3,3,1,12,3,3,1,0,0,0,0,0.81875192293555,High,0,0,0.3333333333333333,5203.0,346.53846153846155,2,1,1,0,6,0,0,0
37,No,Travel_Rarely,1189,Sales,3,3,Life Sciences,152,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,No,12,3,1,0,12,3,3,5,3,1,3,0,0.7566271883283547,Medium,0,0,1.25,5656.8,571.3846153846154,2,2,1,1,7,2,0,2
34,No,Travel_Rarely,1354,Research & Development,5,3,Medical,153,3,Female,45,2,3,Manager,1,Single,11631,5615,2,No,12,3,4,0,14,6,3,11,10,5,8,0,1.1847510537758608,Medium,0,0,2.75,8178.599999999999,775.4,2,1,3,0,3,2,0,2
36,No,Travel_Frequently,1467,Sales,11,2,Technical Degree,154,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,No,14,3,3,1,10,6,3,9,7,2,8,0,0.9919272428569627,Medium,0,0,2.25,8242.8,885.2727272727273,1,2,5,0,7,1,0,2
36,No,Travel_Rarely,922,Research & Development,3,2,Life Sciences,155,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,No,22,4,1,1,7,2,3,1,0,0,0,0,1.017253741008858,High,0,0,0.5,4901.0,354.375,2,1,1,0,2,0,0,0
43,No,Travel_Frequently,394,Sales,26,2,Life Sciences,158,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Yes,12,3,4,2,25,3,4,25,12,4,12,0,1.0938620580126213,Medium,1,0,5.0,13375.4,652.2692307692307,1,2,1,1,3,1,1,2
30,No,Travel_Frequently,1312,Research & Development,23,3,Life Sciences,159,1,Male,96,1,1,Research Scientist,3,Divorced,2613,22310,1,No,25,4,3,3,10,2,2,10,7,0,9,0,0.9375957761044608,High,0,0,5.0,7067.8,237.54545454545453,1,1,1,1,6,0,0,0
33,No,Non-Travel,750,Sales,22,2,Marketing,160,3,Male,95,3,2,Sales Executive,2,Married,6146,15480,0,No,13,3,1,1,8,2,4,7,7,0,7,0,1.1169920795475894,Medium,0,0,2.3333333333333335,5987.6,682.8888888888889,0,2,2,1,7,1,0,2
56,Yes,Travel_Rarely,441,Research & Development,14,4,Life Sciences,161,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Yes,18,3,1,3,7,2,3,5,4,4,3,1,1.7808219811735317,High,1,0,2.5,7777.799999999999,620.375,2,1,1,0,6,1,1,0
51,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,162,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,No,13,3,3,0,23,5,3,20,18,15,15,0,1.0179854648265114,Medium,0,0,3.3333333333333335,13022.199999999999,814.0416666666666,2,1,1,1,5,2,0,2
31,Yes,Travel_Rarely,249,Sales,6,4,Life Sciences,163,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Yes,18,3,2,0,12,3,2,7,7,7,7,1,1.1217173958619788,High,1,0,2.3333333333333335,5503.2,474.7692307692308,2,2,1,1,7,1,1,0
26,No,Travel_Rarely,841,Research & Development,6,3,Other,164,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,No,19,3,3,0,5,3,2,5,4,4,3,0,0.8496849589802384,High,0,0,2.5,3320.8,394.6666666666667,2,1,4,0,6,1,0,0
58,Yes,Travel_Rarely,147,Research & Development,23,4,Medical,165,4,Female,94,3,3,Healthcare Representative,4,Married,10312,3465,1,No,12,3,4,1,40,3,2,40,10,15,6,1,1.0503957412549803,Medium,0,0,10.0,8387.2,251.5121951219512,2,1,3,0,0,1,0,2
19,Yes,Travel_Rarely,528,Sales,22,1,Marketing,167,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Yes,19,3,4,0,0,2,2,0,0,0,0,1,0.6010229334002953,High,1,0,0.0,2905.0,1675.0,2,2,2,1,8,2,1,0
22,No,Travel_Rarely,594,Research & Development,2,1,Technical Degree,169,3,Male,100,3,1,Laboratory Technician,4,Married,2523,19299,0,No,14,3,3,1,3,2,3,2,1,2,1,0,0.905302006548624,Medium,0,0,1.0,3913.8,630.75,2,1,5,1,2,1,0,2
49,No,Travel_Rarely,470,Research & Development,20,4,Medical,170,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5549,1,No,14,3,3,0,16,2,2,15,11,5,11,0,1.1935058552536641,Medium,0,0,5.0,5340.2,386.29411764705884,2,1,3,0,4,1,0,2
43,No,Travel_Frequently,957,Research & Development,28,3,Medical,171,2,Female,72,4,1,Research Scientist,3,Single,4739,16090,4,No,12,3,4,0,18,2,3,3,2,1,2,0,1.7004463769456715,Medium,0,0,1.5,4043.4,249.42105263157896,1,1,3,0,6,2,0,2
50,No,Travel_Frequently,809,Sales,12,3,Marketing,174,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,No,11,3,4,0,16,3,3,2,2,2,1,0,0.9379406502594898,Low,0,0,0.5,6624.8,541.6470588235294,1,2,2,0,7,2,0,1
31,Yes,Travel_Rarely,542,Sales,20,3,Life Sciences,175,2,Female,71,1,2,Sales Executive,3,Married,4559,24788,3,Yes,11,3,3,1,4,2,3,2,2,2,2,1,0.8285660414346665,Low,1,1,0.6666666666666666,4835.4,911.8,2,2,1,0,7,1,1,1
41,No,Travel_Rarely,802,Sales,9,1,Life Sciences,176,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Yes,13,3,3,1,12,2,3,9,7,0,7,0,0.8341437863786884,Medium,1,0,2.25,7213.4,629.9230769230769,2,2,1,1,7,0,1,2
26,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,177,3,Female,61,3,1,Human Resources,3,Married,2942,8916,1,No,23,4,4,1,8,3,3,8,7,5,7,0,1.0556474448141306,High,0,0,4.0,5065.2,326.8888888888889,2,0,1,0,1,1,0,0
36,No,Travel_Rarely,216,Research & Development,6,2,Medical,178,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,No,20,4,4,2,7,0,3,3,2,0,1,0,0.8979918426691571,High,0,0,1.0,6964.6,617.625,2,1,3,1,4,0,0,0
51,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,179,1,Male,53,1,3,Manufacturing Director,4,Single,10650,25150,2,No,15,3,4,0,18,2,3,4,2,0,3,1,1.0848249267228027,High,0,0,1.0,7890.0,560.5263157894736,1,1,1,1,4,2,0,0
39,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,182,4,Female,47,2,2,Sales Executive,3,Married,5902,14590,4,No,14,3,3,1,17,1,4,15,11,5,9,0,1.0726468033663965,Medium,0,0,5.0,5941.2,327.8888888888889,2,2,1,0,7,1,0,2
25,No,Travel_Rarely,959,Sales,28,3,Life Sciences,183,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,No,18,3,4,0,6,3,3,2,2,2,2,0,1.5700772169234665,High,0,0,0.6666666666666666,6983.4,1234.142857142857,2,2,1,1,7,1,0,0
30,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,184,3,Male,48,3,2,Human Resources,4,Married,6347,13982,0,Yes,19,3,4,0,12,2,1,11,9,4,7,0,1.153522409516523,High,1,0,3.6666666666666665,5708.2,488.2307692307692,2,0,0,1,1,1,1,0
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,190,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,No,22,4,1,0,10,2,4,5,4,0,4,1,1.5070425792723823,High,0,0,2.5,4720.0,381.8181818181818,2,1,3,0,2,2,0,0
45,No,Travel_Rarely,1316,Research & Development,29,3,Medical,192,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,No,13,3,2,0,9,2,2,6,5,0,3,0,1.2386454722972058,Medium,0,0,3.0,3371.2,345.2,2,1,3,1,6,2,0,2
38,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,193,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Yes,20,4,2,0,19,2,3,3,2,2,2,0,0.7845842511238112,High,1,0,1.0,4590.2,215.85,2,1,5,0,6,2,1,0
30,No,Travel_Rarely,438,Research & Development,18,3,Life Sciences,194,1,Female,75,3,1,Research Scientist,3,Single,2632,23910,1,No,14,3,3,0,5,4,2,5,4,0,4,0,0.9444133496773597,Medium,0,0,2.5,2979.2,438.6666666666667,2,1,1,0,6,2,0,2
32,No,Travel_Frequently,689,Sales,9,2,Medical,195,4,Male,35,1,2,Sales Executive,4,Divorced,4668,22812,0,No,17,3,4,3,9,2,4,8,7,0,7,0,0.8483760213680682,High,0,0,2.6666666666666665,7500.799999999999,466.8,1,2,3,1,7,0,0,0
30,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,197,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,No,14,3,4,1,8,3,3,3,2,2,2,0,1.1496581961877888,Medium,0,0,1.5,4322.4,356.0,2,1,5,0,6,0,0,2
30,No,Travel_Rarely,1427,Research & Development,2,1,Medical,198,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,0,No,13,3,4,0,6,3,3,5,3,1,2,0,0.9759894799097334,Medium,0,0,2.5,2932.0,388.57142857142856,2,1,3,1,2,2,0,2
41,No,Travel_Frequently,857,Research & Development,10,3,Life Sciences,199,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,No,13,3,2,1,21,2,2,7,6,7,7,0,1.1081811438595937,Medium,0,0,1.4,12608.6,780.9545454545455,1,1,1,1,3,0,0,2
41,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,200,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,No,21,4,4,1,7,2,3,5,0,1,4,0,0.803038402955141,High,0,0,2.5,4442.8,279.75,2,1,1,1,2,1,0,0
19,No,Travel_Rarely,1181,Research & Development,3,1,Medical,201,2,Female,79,3,1,Laboratory Technician,2,Single,1483,16102,1,No,14,3,4,0,1,3,3,1,0,0,0,0,0.5321295583478436,Medium,0,0,0.5,2289.8,741.5,2,1,3,0,2,2,0,2
40,No,Travel_Frequently,1395,Research & Development,26,3,Medical,202,2,Female,54,3,2,Research Scientist,2,Divorced,5605,8504,1,No,11,3,1,1,20,2,3,20,7,2,13,0,1.0186691516212558,Low,0,0,6.666666666666667,5463.0,266.9047619047619,1,1,3,0,6,0,0,1
35,No,Travel_Rarely,662,Sales,1,5,Marketing,204,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,No,13,3,1,2,10,3,3,10,8,0,6,0,0.7430796094312531,Medium,0,0,2.5,7677.0,663.1818181818181,2,2,2,1,7,1,0,2
53,No,Travel_Rarely,1436,Sales,6,2,Marketing,205,2,Male,34,3,2,Sales Representative,3,Married,2306,16047,2,Yes,20,4,4,1,13,3,1,7,7,4,5,0,0.4190992084993071,High,1,0,2.3333333333333335,4383.6,164.71428571428572,2,2,2,1,8,1,1,0
45,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,206,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,No,18,3,3,1,20,2,1,17,9,0,15,0,0.42673241177639765,High,0,0,5.666666666666667,4208.8,111.80952380952381,2,1,1,1,2,0,0,0
32,No,Travel_Frequently,967,Sales,8,3,Marketing,207,2,Female,43,3,3,Sales Executive,4,Single,8998,15589,1,No,14,3,4,0,9,2,3,9,8,3,7,0,0.9165497362114345,Medium,0,0,2.25,6798.8,899.8,1,2,2,0,7,2,0,2
29,No,Non-Travel,1496,Research & Development,1,1,Technical Degree,208,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,No,13,3,1,1,10,1,3,10,7,0,9,0,0.7849477369941489,Medium,0,0,3.3333333333333335,4891.4,392.6363636363636,0,1,5,1,4,1,0,2
51,No,Travel_Rarely,1169,Research & Development,7,4,Medical,211,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,No,17,3,3,0,10,2,3,1,0,0,0,0,1.114447678455226,High,0,0,0.3333333333333333,5379.2,557.4545454545455,2,1,3,1,4,1,0,0
58,No,Travel_Rarely,1145,Research & Development,9,3,Medical,214,2,Female,75,2,1,Research Scientist,2,Married,3346,11873,4,Yes,20,4,2,1,9,3,2,1,0,0,0,0,1.2006105881536646,High,1,0,0.5,5007.6,334.6,2,1,3,0,6,1,1,0
40,No,Travel_Rarely,630,Sales,4,4,Marketing,215,3,Male,67,2,3,Sales Executive,4,Married,10855,8552,7,No,11,3,1,1,15,2,2,12,11,2,11,0,1.1057065332935232,Low,0,0,3.0,8613.0,678.4375,2,2,2,1,7,1,0,1
34,No,Travel_Frequently,303,Sales,2,4,Marketing,216,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,No,18,3,4,1,6,3,3,4,3,1,2,0,0.8005266653230203,High,0,0,2.0,4138.6,318.7142857142857,1,2,2,0,8,1,0,0
22,No,Travel_Rarely,1256,Research & Development,19,1,Medical,217,3,Male,80,3,1,Research Scientist,4,Married,2323,11992,1,No,24,4,1,2,2,6,3,2,2,2,2,0,0.8335380742023201,High,0,0,1.0,5793.8,774.3333333333334,2,1,3,1,6,1,0,0
27,No,Non-Travel,691,Research & Development,9,3,Medical,218,4,Male,57,3,1,Research Scientist,2,Divorced,2024,5970,6,No,18,3,4,1,6,1,1,2,2,2,2,0,0.7262509953445957,High,0,0,1.0,4014.3999999999996,289.14285714285717,0,1,3,1,6,0,0,0
28,No,Travel_Rarely,440,Research & Development,21,3,Medical,221,3,Male,42,3,1,Research Scientist,4,Married,2713,6672,1,No,11,3,3,1,5,2,1,5,2,0,2,0,0.9734777422776127,Low,0,0,2.5,3727.8,452.1666666666667,2,1,3,1,6,1,0,1
57,No,Travel_Rarely,334,Research & Development,24,2,Life Sciences,223,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,23402,3,Yes,16,3,2,1,12,2,1,5,3,1,4,0,0.9614706557123506,High,1,0,1.25,8263.4,726.0769230769231,2,1,1,1,0,0,1,0
27,No,Non-Travel,1450,Research & Development,3,3,Medical,224,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Yes,15,3,4,1,1,2,2,1,1,0,1,0,0.9207312520030794,High,1,0,0.5,4039.6,1283.0,0,1,3,1,6,0,1,0
50,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,226,3,Female,53,3,5,Manager,2,Single,19926,17053,3,No,15,3,2,0,21,5,3,5,4,4,4,0,1.0382545105253143,High,0,0,0.8333333333333334,13455.6,905.7272727272727,2,1,1,0,3,2,0,0
41,No,Travel_Rarely,465,Research & Development,14,3,Life Sciences,227,1,Male,56,3,1,Research Scientist,3,Divorced,2451,4609,4,No,12,3,1,1,13,2,3,9,8,1,8,0,0.8794669909039545,Medium,0,0,4.5,3670.6,175.07142857142858,2,1,1,1,6,0,0,2
30,No,Travel_Rarely,1339,Sales,5,3,Life Sciences,228,2,Female,41,3,3,Sales Executive,4,Married,9419,8053,2,No,12,3,3,1,12,2,3,10,9,7,4,0,0.959433425803012,Medium,0,0,2.5,7851.4,724.5384615384615,2,2,1,0,7,1,0,2
38,No,Travel_Rarely,702,Sales,1,4,Life Sciences,230,1,Female,59,2,2,Sales Executive,4,Single,8686,12930,4,No,22,4,3,0,12,2,4,8,3,0,7,0,1.5786191348764012,High,0,0,2.6666666666666665,7411.599999999999,668.1538461538462,2,2,1,0,7,2,0,0
32,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,231,3,Male,43,3,1,Research Scientist,3,Single,3038,12430,3,No,20,4,1,0,8,2,3,5,4,1,4,0,1.0900941323403566,High,0,0,2.5,3822.8,337.55555555555554,2,1,1,1,6,2,0,0
27,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,233,3,Male,51,3,1,Research Scientist,2,Married,3058,13364,0,Yes,16,3,4,1,6,3,2,5,2,1,1,0,1.097270525574987,High,1,0,2.5,4434.8,436.85714285714283,2,1,5,1,6,1,1,0
19,Yes,Travel_Frequently,602,Sales,1,1,Technical Degree,235,3,Female,100,1,1,Sales Representative,1,Single,2325,20989,0,No,21,4,1,0,1,5,4,0,0,0,0,1,0.8342557135257831,High,0,0,0.0,3495.0,1162.5,1,2,5,0,8,2,0,0
36,No,Travel_Frequently,1480,Research & Development,3,2,Medical,238,4,Male,30,3,1,Laboratory Technician,2,Single,2088,15062,4,No,12,3,3,0,13,3,2,8,7,7,2,0,0.749215453695413,Medium,0,0,4.0,2452.8,149.14285714285714,1,1,3,1,2,2,0,2
30,No,Non-Travel,111,Research & Development,9,3,Medical,239,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,11012,1,No,11,3,3,2,12,4,3,12,9,6,10,0,0.5583142968386259,Low,0,0,4.0,4943.2,236.30769230769232,0,1,3,1,2,0,0,1
45,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,240,3,Female,30,3,2,Sales Executive,1,Divorced,5006,6319,4,Yes,11,3,1,1,9,3,4,5,4,0,3,0,0.9098051334551306,Low,1,1,1.6666666666666667,5103.6,500.6,2,2,1,0,7,0,1,1
56,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,241,3,Female,67,3,1,Research Scientist,1,Divorced,4257,13939,4,Yes,18,3,3,1,19,3,3,2,2,2,2,0,1.527495299991079,High,1,0,1.0,5354.2,212.85,2,1,1,0,6,0,1,0
33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,242,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,0,No,14,3,1,0,4,2,4,3,1,0,2,0,0.8970491543287991,Medium,0,0,1.5,2900.0,500.0,2,1,1,1,6,2,0,2
19,Yes,Travel_Rarely,303,Research & Development,2,3,Life Sciences,243,2,Male,47,2,1,Laboratory Technician,4,Single,1102,9241,1,No,22,4,3,0,1,3,2,1,0,1,0,1,0.39541926722813464,High,0,0,0.5,2861.2,551.0,2,1,1,1,2,2,0,0
46,No,Travel_Rarely,526,Sales,1,2,Marketing,244,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,No,25,4,3,3,24,2,3,24,13,15,7,0,1.0647582121158174,High,0,0,6.0,11771.8,418.12,2,2,2,0,7,0,0,0
38,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,245,3,Female,75,3,1,Laboratory Technician,4,Single,2288,6319,1,No,12,3,3,0,2,3,3,2,2,2,1,0,0.8209793860417168,Medium,0,0,1.0,2572.8,762.6666666666666,2,1,1,0,2,2,0,2
31,No,Travel_Rarely,140,Research & Development,12,1,Medical,246,3,Female,95,3,1,Research Scientist,4,Married,3929,6984,8,Yes,23,4,3,1,7,0,3,4,2,0,2,0,1.4098024509431406,High,1,0,2.0,5657.4,491.125,2,1,3,0,6,1,1,0
34,No,Travel_Rarely,629,Research & Development,27,2,Medical,247,4,Female,95,3,1,Research Scientist,2,Single,2311,5711,2,No,15,3,4,0,9,3,3,3,2,1,2,0,0.8292322382615418,High,0,0,1.5,2886.6,231.1,2,1,3,0,6,2,0,0
41,Yes,Travel_Rarely,1356,Sales,20,2,Marketing,248,2,Female,70,3,1,Sales Representative,2,Single,3140,21728,1,Yes,22,4,4,0,4,5,2,4,3,0,2,1,1.1266937378369717,High,1,0,2.0,4084.0,628.0,2,2,2,0,8,2,1,0
50,No,Travel_Rarely,328,Research & Development,1,3,Medical,249,3,Male,86,2,1,Laboratory Technician,3,Married,3690,3425,2,No,15,3,4,1,5,2,2,3,2,0,2,0,1.3240445517893074,High,0,0,1.5,4714.0,615.0,2,1,3,1,2,1,0,0
53,No,Travel_Rarely,1084,Research & Development,13,2,Medical,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,No,11,3,3,2,5,3,3,4,2,1,3,0,0.8087560615012648,Low,0,0,1.3333333333333333,5770.0,741.6666666666666,2,1,3,0,4,0,0,1
33,No,Travel_Rarely,931,Research & Development,14,3,Medical,252,4,Female,72,3,1,Research Scientist,2,Married,2756,4673,1,No,13,3,4,1,8,5,3,8,7,1,6,0,0.9889069877320681,Medium,0,0,4.0,3953.6,306.22222222222223,2,1,3,0,6,1,0,2
40,No,Travel_Rarely,989,Research & Development,4,1,Medical,253,4,Female,46,3,5,Manager,3,Married,19033,6499,1,No,14,3,2,1,21,2,3,20,8,9,9,0,0.9917242847951574,Medium,0,0,3.3333333333333335,13819.8,865.1363636363636,2,1,3,0,3,1,0,2
55,No,Travel_Rarely,692,Research & Development,14,4,Medical,254,3,Male,61,4,5,Research Director,2,Single,18722,13339,8,No,11,3,4,0,36,3,3,24,15,2,15,0,0.9755194693393021,Low,0,0,4.0,12333.199999999999,506.0,2,1,3,1,5,2,0,1
34,No,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,256,4,Male,45,2,2,Manufacturing Director,3,Married,9547,14074,1,No,17,3,3,0,10,2,2,10,9,1,9,0,1.7350998020567583,High,0,0,3.3333333333333335,7428.2,867.9090909090909,1,1,1,1,4,1,0,0
51,No,Travel_Rarely,313,Research & Development,3,3,Medical,258,4,Female,98,3,4,Healthcare Representative,2,Single,13734,7192,3,No,18,3,3,0,21,6,3,7,7,1,0,0,0.8858483109113356,High,0,0,1.4,10040.4,624.2727272727273,2,1,3,0,0,2,0,0
